RESP_DATE,GEOID10,DRRALL,DRRINT,CRRALL,CRRINT,county,tract,state,GEO_ID,UID
4/4/20 0:00,48491020331,1.3,1.3,43.6,43.5,Williamson,203.31,Texas,1400000US48491020331,2020040448491020331
4/4/20 0:00,48491020333,1,1,51.1,50.9,Williamson,203.33,Texas,1400000US48491020333,2020040448491020333
4/4/20 0:00,48491020334,0.8,0.7,42.3,42.1,Williamson,203.34,Texas,1400000US48491020334,2020040448491020334
4/4/20 0:00,48491020336,1.3,1.3,48,47.9,Williamson,203.36,Texas,1400000US48491020336,2020040448491020336
4/4/20 0:00,48209010100,1.1,1.1,34.3,34,Hays,101,Texas,1400000US48209010100,2020040448209010100
4/4/20 0:00,48209010305,0.7,0.7,23.3,23.3,Hays,103.05,Texas,1400000US48209010305,2020040448209010305
4/4/20 0:00,48209010308,0.3,0.3,17.3,17.3,Hays,103.08,Texas,1400000US48209010308,2020040448209010308
4/4/20 0:00,48209010402,1.1,1,34.5,34,Hays,104.02,Texas,1400000US48209010402,2020040448209010402
4/4/20 0:00,48209010602,1.5,1.4,57.4,56.7,Hays,106.02,Texas,1400000US48209010602,2020040448209010602
4/4/20 0:00,48209010703,0.9,0.9,34.1,34,Hays,107.03,Texas,1400000US48209010703,2020040448209010703
4/4/20 0:00,48209010807,0.9,0.9,31.4,31.3,Hays,108.07,Texas,1400000US48209010807,2020040448209010807
4/4/20 0:00,48209010811,1.2,1.2,22.5,22.3,Hays,108.11,Texas,1400000US48209010811,2020040448209010811
4/4/20 0:00,48209010814,1.4,1.4,38,37.9,Hays,108.14,Texas,1400000US48209010814,2020040448209010814
4/4/20 0:00,48209010817,1.5,1.5,45.5,45.1,Hays,108.17,Texas,1400000US48209010817,2020040448209010817
4/4/20 0:00,48209010909,1.5,1.4,46.9,46.7,Hays,109.09,Texas,1400000US48209010909,2020040448209010909
4/4/20 0:00,48209010913,1.3,1.3,41.6,41.3,Hays,109.13,Texas,1400000US48209010913,2020040448209010913
4/4/20 0:00,48209010916,1.5,1.5,37.3,37.1,Hays,109.16,Texas,1400000US48209010916,2020040448209010916
4/4/20 0:00,48209010919,1,1,36.1,35.9,Hays,109.19,Texas,1400000US48209010919,2020040448209010919
4/4/20 0:00,48209010922,1.3,1.3,41.2,41,Hays,109.22,Texas,1400000US48209010922,2020040448209010922
4/4/20 0:00,48209010925,1.4,1.4,35.2,34.8,Hays,109.25,Texas,1400000US48209010925,2020040448209010925
4/4/20 0:00,48453040000,1.1,1.1,35.1,34.6,Travis,400,Texas,1400000US48453040000,2020040448453040000
4/4/20 0:00,48453040200,0.9,0.8,30.8,30,Travis,402,Texas,1400000US48453040200,2020040448453040200
4/4/20 0:00,48453040300,0.7,0.7,26.3,25.9,Travis,403,Texas,1400000US48453040300,2020040448453040300
4/4/20 0:00,48453040500,1,1,42.6,42.3,Travis,405,Texas,1400000US48453040500,2020040448453040500
4/4/20 0:00,48453040600,0.3,0.3,29.6,29.1,Travis,406,Texas,1400000US48453040600,2020040448453040600
4/4/20 0:00,48453040800,0.9,0.9,43.6,43.5,Travis,408,Texas,1400000US48453040800,2020040448453040800
4/4/20 0:00,48453040900,0.5,0.5,30.9,30.4,Travis,409,Texas,1400000US48453040900,2020040448453040900
4/4/20 0:00,48453041100,0.6,0.6,47,46.9,Travis,411,Texas,1400000US48453041100,2020040448453041100
4/4/20 0:00,48453041200,1.8,1.8,41.1,40.8,Travis,412,Texas,1400000US48453041200,2020040448453041200
4/4/20 0:00,48453041400,0.5,0.5,43.7,43.5,Travis,414,Texas,1400000US48453041400,2020040448453041400
4/4/20 0:00,48453041700,1.4,1.4,53.8,53.6,Travis,417,Texas,1400000US48453041700,2020040448453041700
4/4/20 0:00,48453041800,0.8,0.8,42.1,42.1,Travis,418,Texas,1400000US48453041800,2020040448453041800
4/4/20 0:00,48453042000,1.9,1.9,62.4,62.1,Travis,420,Texas,1400000US48453042000,2020040448453042000
4/4/20 0:00,48453042200,0.8,0.8,39.1,38.8,Travis,422,Texas,1400000US48453042200,2020040448453042200
4/4/20 0:00,48453042300,1.4,1.4,52.8,52.6,Travis,423,Texas,1400000US48453042300,2020040448453042300
4/4/20 0:00,48453042600,0.7,0.7,35.5,34.9,Travis,426,Texas,1400000US48453042600,2020040448453042600
4/4/20 0:00,48453042800,1.2,1.2,46.8,46.6,Travis,428,Texas,1400000US48453042800,2020040448453042800
4/4/20 0:00,48453042900,0.6,0.6,31.7,31.3,Travis,429,Texas,1400000US48453042900,2020040448453042900
4/4/20 0:00,48453043100,0.6,0.6,20.7,20.3,Travis,431,Texas,1400000US48453043100,2020040448453043100
4/4/20 0:00,48453043200,0.6,0.6,22.6,22.1,Travis,432,Texas,1400000US48453043200,2020040448453043200
4/4/20 0:00,48453043400,0.7,0.6,33.7,33,Travis,434,Texas,1400000US48453043400,2020040448453043400
4/4/20 0:00,48453043500,0.8,0.8,35.8,35.6,Travis,435,Texas,1400000US48453043500,2020040448453043500
4/4/20 0:00,48453043700,1,1,35,34.8,Travis,437,Texas,1400000US48453043700,2020040448453043700
4/4/20 0:00,48453043800,0.7,0.7,43.5,43.3,Travis,438,Texas,1400000US48453043800,2020040448453043800
4/4/20 0:00,48453044000,0.6,0.6,39.7,39.6,Travis,440,Texas,1400000US48453044000,2020040448453044000
4/4/20 0:00,48453044200,0.9,0.9,31,30.9,Travis,442,Texas,1400000US48453044200,2020040448453044200
4/4/20 0:00,48453044300,1,1,32.4,32.2,Travis,443,Texas,1400000US48453044300,2020040448453044300
4/4/20 0:00,48453044500,0.9,0.9,52.8,51.8,Travis,445,Texas,1400000US48453044500,2020040448453044500
4/4/20 0:00,48453044600,0.7,0.7,50.4,50.2,Travis,446,Texas,1400000US48453044600,2020040448453044600
4/4/20 0:00,48453044800,0.9,0.9,38.5,38.1,Travis,448,Texas,1400000US48453044800,2020040448453044800
4/4/20 0:00,48453044900,1,1,32,31.6,Travis,449,Texas,1400000US48453044900,2020040448453044900
4/4/20 0:00,48453045100,0.8,0.8,43.2,42.9,Travis,451,Texas,1400000US48453045100,2020040448453045100
4/4/20 0:00,48453045200,0.7,0.7,46.7,46.6,Travis,452,Texas,1400000US48453045200,2020040448453045200
4/4/20 0:00,48453045400,1,1,34.3,34.3,Travis,454,Texas,1400000US48453045400,2020040448453045400
4/4/20 0:00,48453045500,0.6,0.6,45.8,45.1,Travis,455,Texas,1400000US48453045500,2020040448453045500
4/4/20 0:00,48453045700,0.9,0.9,40.9,40.7,Travis,457,Texas,1400000US48453045700,2020040448453045700
4/4/20 0:00,48453045800,1.8,1.8,35.2,35,Travis,458,Texas,1400000US48453045800,2020040448453045800
4/4/20 0:00,48453046000,1,1,44.3,43.8,Travis,460,Texas,1400000US48453046000,2020040448453046000
4/4/20 0:00,48453046100,1,1,42.5,42.3,Travis,461,Texas,1400000US48453046100,2020040448453046100
4/4/20 0:00,48453046300,0.9,0.9,53.8,53.7,Travis,463,Texas,1400000US48453046300,2020040448453046300
4/4/20 0:00,48453046400,0.8,0.8,40.3,40.1,Travis,464,Texas,1400000US48453046400,2020040448453046400
4/4/20 0:00,48453046500,0.8,0.8,40.8,40.6,Travis,465,Texas,1400000US48453046500,2020040448453046500
4/4/20 0:00,48453046600,1.1,1.1,50.8,50.5,Travis,466,Texas,1400000US48453046600,2020040448453046600
4/4/20 0:00,48453046700,1.6,1.6,57.1,57.1,Travis,467,Texas,1400000US48453046700,2020040448453046700
4/4/20 0:00,48453046800,1.8,1.8,54.8,54.7,Travis,468,Texas,1400000US48453046800,2020040448453046800
4/4/20 0:00,48453046900,1.9,1.9,52.3,52.1,Travis,469,Texas,1400000US48453046900,2020040448453046900
4/4/20 0:00,48453047000,1.8,1.8,54.7,54.5,Travis,470,Texas,1400000US48453047000,2020040448453047000
4/4/20 0:00,48491020106,1.6,1.6,60.5,60.3,Williamson,201.06,Texas,1400000US48491020106,2020040448491020106
4/4/20 0:00,48491020108,1.6,1.4,55.2,54.6,Williamson,201.08,Texas,1400000US48491020108,2020040448491020108
4/4/20 0:00,48453000101,1.2,1.1,51.4,50.9,Travis,1.01,Texas,1400000US48453000101,2020040448453000101
4/4/20 0:00,48453000203,1,1,36.6,36.6,Travis,2.03,Texas,1400000US48453000203,2020040448453000203
4/4/20 0:00,48453000206,1.4,1.4,49.7,48.9,Travis,2.06,Texas,1400000US48453000206,2020040448453000206
4/4/20 0:00,48453000302,1,1,46.9,46.8,Travis,3.02,Texas,1400000US48453000302,2020040448453000302
4/4/20 0:00,48453000305,1.2,1.1,48.6,48.5,Travis,3.05,Texas,1400000US48453000305,2020040448453000305
4/4/20 0:00,48453000307,0.6,0.6,51.9,51.8,Travis,3.07,Texas,1400000US48453000307,2020040448453000307
4/4/20 0:00,48453000309,1.3,1.3,52.2,52.1,Travis,3.09,Texas,1400000US48453000309,2020040448453000309
4/4/20 0:00,48453000402,0.2,0.2,42,41.8,Travis,4.02,Texas,1400000US48453000402,2020040448453000402
4/4/20 0:00,48453000500,0.5,0.5,44.8,44.7,Travis,5,Texas,1400000US48453000500,2020040448453000500
4/4/20 0:00,48453000605,0.7,0.7,26.3,26.3,Travis,6.05,Texas,1400000US48453000605,2020040448453000605
4/4/20 0:00,48453000606,0.5,0.5,19.4,19.4,Travis,6.06,Texas,1400000US48453000606,2020040448453000606
4/4/20 0:00,48453000608,0.4,0.4,14.9,14.9,Travis,6.08,Texas,1400000US48453000608,2020040448453000608
4/4/20 0:00,48453000700,0.9,0.9,37,36.7,Travis,7,Texas,1400000US48453000700,2020040448453000700
4/4/20 0:00,48453000802,0.4,0.4,40.1,39.6,Travis,8.02,Texas,1400000US48453000802,2020040448453000802
4/4/20 0:00,48453000803,1.1,1.1,39.5,39.2,Travis,8.03,Texas,1400000US48453000803,2020040448453000803
4/4/20 0:00,48453000901,1,1,40,39.7,Travis,9.01,Texas,1400000US48453000901,2020040448453000901
4/4/20 0:00,48453000902,0.6,0.6,32.6,32.5,Travis,9.02,Texas,1400000US48453000902,2020040448453000902
4/4/20 0:00,48453001101,0.7,0.7,31.2,31.1,Travis,11.01,Texas,1400000US48453001101,2020040448453001101
4/4/20 0:00,48453001102,1,1,33.9,33.8,Travis,11.02,Texas,1400000US48453001102,2020040448453001102
4/4/20 0:00,48453001103,0.8,0.8,32.8,32.6,Travis,11.03,Texas,1400000US48453001103,2020040448453001103
4/4/20 0:00,48453001200,0.8,0.8,38.9,38.8,Travis,12,Texas,1400000US48453001200,2020040448453001200
4/4/20 0:00,48453001304,1.4,1.4,44.9,44.5,Travis,13.04,Texas,1400000US48453001304,2020040448453001304
4/4/20 0:00,48453001307,0.9,0.9,44.2,44,Travis,13.07,Texas,1400000US48453001307,2020040448453001307
4/4/20 0:00,48453001308,0.6,0.6,39.3,39.2,Travis,13.08,Texas,1400000US48453001308,2020040448453001308
4/4/20 0:00,48453001309,1.4,1.4,46.1,46.1,Travis,13.09,Texas,1400000US48453001309,2020040448453001309
4/4/20 0:00,48453001310,1.4,1.4,37.9,37.7,Travis,13.1,Texas,1400000US48453001310,2020040448453001310
4/4/20 0:00,48453001311,1.4,1.4,36.5,36.4,Travis,13.11,Texas,1400000US48453001311,2020040448453001311
4/4/20 0:00,48453001312,0.5,0.5,40.4,39.9,Travis,13.12,Texas,1400000US48453001312,2020040448453001312
4/4/20 0:00,48453001401,0.8,0.8,33.9,33.8,Travis,14.01,Texas,1400000US48453001401,2020040448453001401
4/4/20 0:00,48453001402,1.2,1.2,43.4,43.3,Travis,14.02,Texas,1400000US48453001402,2020040448453001402
4/4/20 0:00,48453001403,0.6,0.6,36.8,36.6,Travis,14.03,Texas,1400000US48453001403,2020040448453001403
4/4/20 0:00,48453001501,1.4,1.4,58,57.7,Travis,15.01,Texas,1400000US48453001501,2020040448453001501
4/4/20 0:00,48453001503,1,1,46.3,45.9,Travis,15.03,Texas,1400000US48453001503,2020040448453001503
4/4/20 0:00,48453001504,1.3,1.3,53,52.9,Travis,15.04,Texas,1400000US48453001504,2020040448453001504
4/4/20 0:00,48453001505,1.7,1.6,49.3,49,Travis,15.05,Texas,1400000US48453001505,2020040448453001505
4/4/20 0:00,48453001602,0.9,0.9,46.9,46.9,Travis,16.02,Texas,1400000US48453001602,2020040448453001602
4/4/20 0:00,48453001603,1.8,1.8,53.2,53.2,Travis,16.03,Texas,1400000US48453001603,2020040448453001603
4/4/20 0:00,48453001604,1.5,1.5,52.9,52.8,Travis,16.04,Texas,1400000US48453001604,2020040448453001604
4/4/20 0:00,48453001606,3.6,0,39.3,21.4,Travis,16.06,Texas,1400000US48453001606,2020040448453001606
4/4/20 0:00,48453001910,1.3,1.3,51.3,50.9,Travis,19.1,Texas,1400000US48453001910,2020040448453001910
4/4/20 0:00,48453001912,1.5,1.5,46,45.7,Travis,19.12,Texas,1400000US48453001912,2020040448453001912
4/4/20 0:00,48453001913,1.4,1.4,52.2,52.1,Travis,19.13,Texas,1400000US48453001913,2020040448453001913
4/4/20 0:00,48453001915,1,0.9,42,41.9,Travis,19.15,Texas,1400000US48453001915,2020040448453001915
4/4/20 0:00,48453001917,0.9,0.9,60.5,60.2,Travis,19.17,Texas,1400000US48453001917,2020040448453001917
4/4/20 0:00,48453001918,1.9,1.8,49.9,49.5,Travis,19.18,Texas,1400000US48453001918,2020040448453001918
4/4/20 0:00,48453001920,1.4,1.4,40.2,40.1,Travis,19.2,Texas,1400000US48453001920,2020040448453001920
4/4/20 0:00,48453001921,1.1,1.1,52.3,51.8,Travis,19.21,Texas,1400000US48453001921,2020040448453001921
4/4/20 0:00,48453001923,0.9,0.9,48.5,48.3,Travis,19.23,Texas,1400000US48453001923,2020040448453001923
4/4/20 0:00,48453002002,0.5,0.5,47,46.4,Travis,20.02,Texas,1400000US48453002002,2020040448453002002
4/4/20 0:00,48453002004,1,1,41,40.8,Travis,20.04,Texas,1400000US48453002004,2020040448453002004
4/4/20 0:00,48453002006,0.5,0.5,31.1,30.8,Travis,20.06,Texas,1400000US48453002006,2020040448453002006
4/4/20 0:00,48453002104,1.1,1.1,54.8,54.6,Travis,21.04,Texas,1400000US48453002104,2020040448453002104
4/4/20 0:00,48453002105,0.7,0.7,30.5,29.7,Travis,21.05,Texas,1400000US48453002105,2020040448453002105
4/4/20 0:00,48453002107,1,1,44.5,43.7,Travis,21.07,Texas,1400000US48453002107,2020040448453002107
4/4/20 0:00,48453002108,1.2,1.2,38.4,37.6,Travis,21.08,Texas,1400000US48453002108,2020040448453002108
4/4/20 0:00,48453002110,0.9,0.8,36.5,36.1,Travis,21.1,Texas,1400000US48453002110,2020040448453002110
4/4/20 0:00,48453002111,0.9,0.8,35.9,35.5,Travis,21.11,Texas,1400000US48453002111,2020040448453002111
4/4/20 0:00,48453002113,0.9,0.9,51.2,50.4,Travis,21.13,Texas,1400000US48453002113,2020040448453002113
4/4/20 0:00,48453002211,0.8,0.8,33.5,33.3,Travis,22.11,Texas,1400000US48453002211,2020040448453002211
4/4/20 0:00,48453002213,1.5,1.5,28.9,28.7,Travis,22.13,Texas,1400000US48453002213,2020040448453002213
4/4/20 0:00,48453002215,1.3,1.3,30.3,30.1,Travis,22.15,Texas,1400000US48453002215,2020040448453002215
4/4/20 0:00,48453002216,1.8,1.8,40.8,40.4,Travis,22.16,Texas,1400000US48453002216,2020040448453002216
4/4/20 0:00,48453002218,0.9,0.8,35.7,35.3,Travis,22.18,Texas,1400000US48453002218,2020040448453002218
4/4/20 0:00,48453002219,1.2,1.2,33.8,33.6,Travis,22.19,Texas,1400000US48453002219,2020040448453002219
4/4/20 0:00,48453002221,0.4,0.4,23.9,23.2,Travis,22.21,Texas,1400000US48453002221,2020040448453002221
4/4/20 0:00,48453002222,0.8,0.8,29.9,29.3,Travis,22.22,Texas,1400000US48453002222,2020040448453002222
4/4/20 0:00,48453002307,1.1,1,32.7,32.4,Travis,23.07,Texas,1400000US48453002307,2020040448453002307
4/4/20 0:00,48453002310,1.2,1.2,19.5,19.2,Travis,23.1,Texas,1400000US48453002310,2020040448453002310
4/4/20 0:00,48453002314,1.1,1.1,30.6,30.3,Travis,23.14,Texas,1400000US48453002314,2020040448453002314
4/4/20 0:00,48453002320,0.8,0.8,27.9,27.2,Travis,23.2,Texas,1400000US48453002320,2020040448453002320
4/4/20 0:00,48453002322,0.9,0.9,29.1,28.9,Travis,23.22,Texas,1400000US48453002322,2020040448453002322
4/4/20 0:00,48453002324,1,1,24,23.9,Travis,23.24,Texas,1400000US48453002324,2020040448453002324
4/4/20 0:00,48453002325,1.4,1.4,30.7,30.3,Travis,23.25,Texas,1400000US48453002325,2020040448453002325
4/4/20 0:00,48453002327,0.7,0.7,19.2,19,Travis,23.27,Texas,1400000US48453002327,2020040448453002327
4/4/20 0:00,48453002403,0.9,0.9,42.7,42.4,Travis,24.03,Texas,1400000US48453002403,2020040448453002403
4/4/20 0:00,48453002409,1,1,48.5,48.2,Travis,24.09,Texas,1400000US48453002409,2020040448453002409
4/4/20 0:00,48453002410,0.9,0.9,35.7,35.1,Travis,24.1,Texas,1400000US48453002410,2020040448453002410
4/4/20 0:00,48453002411,0.9,0.9,29.6,29,Travis,24.11,Texas,1400000US48453002411,2020040448453002411
4/4/20 0:00,48453002412,2.2,1.3,39.5,24.8,Travis,24.12,Texas,1400000US48453002412,2020040448453002412
4/4/20 0:00,48453002413,1.4,0.7,30.3,20.2,Travis,24.13,Texas,1400000US48453002413,2020040448453002413
4/4/20 0:00,48453002419,0.5,0.5,25,24.7,Travis,24.19,Texas,1400000US48453002419,2020040448453002419
4/4/20 0:00,48453002422,1,1,38.3,37.8,Travis,24.22,Texas,1400000US48453002422,2020040448453002422
4/4/20 0:00,48453002423,1.3,1.2,50.5,50.1,Travis,24.23,Texas,1400000US48453002423,2020040448453002423
4/4/20 0:00,48453002424,1.4,1.4,41,40.3,Travis,24.24,Texas,1400000US48453002424,2020040448453002424
4/4/20 0:00,48453002430,0.5,0.5,26.3,25.8,Travis,24.3,Texas,1400000US48453002430,2020040448453002430
4/4/20 0:00,48453002432,1.6,1.6,37.8,37.6,Travis,24.32,Texas,1400000US48453002432,2020040448453002432
4/4/20 0:00,48453002434,1.4,1.4,29.9,29.8,Travis,24.34,Texas,1400000US48453002434,2020040448453002434
4/4/20 0:00,48453002436,1.8,0.6,29.9,15.7,Travis,24.36,Texas,1400000US48453002436,2020040448453002436
4/4/20 0:00,48453002437,1.5,1.5,39.2,39,Travis,24.37,Texas,1400000US48453002437,2020040448453002437
4/4/20 0:00,48453002438,0.9,0.9,46,45.8,Travis,24.38,Texas,1400000US48453002438,2020040448453002438
4/4/20 0:00,48453002439,0.9,0.9,38.9,38.2,Travis,24.39,Texas,1400000US48453002439,2020040448453002439
4/4/20 0:00,48453002440,1.2,1.2,40.2,39.9,Travis,24.4,Texas,1400000US48453002440,2020040448453002440
4/4/20 0:00,48453002441,1.1,1.1,27.3,26.7,Travis,24.41,Texas,1400000US48453002441,2020040448453002441
4/4/20 0:00,48453002442,1.1,1.1,34.5,34,Travis,24.42,Texas,1400000US48453002442,2020040448453002442
4/4/20 0:00,48453002443,1.3,1.3,35.2,35.1,Travis,24.43,Texas,1400000US48453002443,2020040448453002443
4/4/20 0:00,48453002445,1.5,1.5,39.6,39.5,Travis,24.45,Texas,1400000US48453002445,2020040448453002445
4/4/20 0:00,48453002448,1.4,1.4,39.7,39.5,Travis,24.48,Texas,1400000US48453002448,2020040448453002448
4/4/20 0:00,48453002451,1.2,1.2,35.4,35.3,Travis,24.51,Texas,1400000US48453002451,2020040448453002451
4/4/20 0:00,48453002453,1.4,1.3,31.6,31.1,Travis,24.53,Texas,1400000US48453002453,2020040448453002453
4/4/20 0:00,48453002500,0.7,0.7,47.8,47.6,Travis,25,Texas,1400000US48453002500,2020040448453002500
4/4/20 0:00,48453030100,0.8,0.8,52.3,52.3,Travis,301,Texas,1400000US48453030100,2020040448453030100
4/4/20 0:00,48453030200,1,1,55.2,54.7,Travis,302,Texas,1400000US48453030200,2020040448453030200
4/4/20 0:00,48453030400,1.4,1.4,52,51.6,Travis,304,Texas,1400000US48453030400,2020040448453030400
4/4/20 0:00,48453030500,1.1,1.1,49.3,49.2,Travis,305,Texas,1400000US48453030500,2020040448453030500
4/4/20 0:00,48453030700,1.2,1.2,64.6,64.4,Travis,307,Texas,1400000US48453030700,2020040448453030700
4/4/20 0:00,48453030800,1.1,1.1,42.1,41.9,Travis,308,Texas,1400000US48453030800,2020040448453030800
4/4/20 0:00,48453031000,1.2,1.2,49,48.6,Travis,310,Texas,1400000US48453031000,2020040448453031000
4/4/20 0:00,48453031100,1.9,1.8,57.3,57.1,Travis,311,Texas,1400000US48453031100,2020040448453031100
4/4/20 0:00,48453031300,1.4,1.4,50.4,50.3,Travis,313,Texas,1400000US48453031300,2020040448453031300
4/4/20 0:00,48453031500,1,1,45.8,45.6,Travis,315,Texas,1400000US48453031500,2020040448453031500
4/4/20 0:00,48453031600,0.7,0.7,54.9,54.8,Travis,316,Texas,1400000US48453031600,2020040448453031600
4/4/20 0:00,48453031800,0.9,0.9,47.8,47.4,Travis,318,Texas,1400000US48453031800,2020040448453031800
4/4/20 0:00,48453031900,1.6,1.6,47.2,47,Travis,319,Texas,1400000US48453031900,2020040448453031900
4/4/20 0:00,48453032100,1.2,1.2,39.5,39.4,Travis,321,Texas,1400000US48453032100,2020040448453032100
4/4/20 0:00,48453032200,1.1,1.1,63,62.7,Travis,322,Texas,1400000US48453032200,2020040448453032200
4/4/20 0:00,48453032400,1.1,1.1,38.6,38.6,Travis,324,Texas,1400000US48453032400,2020040448453032400
4/4/20 0:00,48453032500,1,1,50.8,50.6,Travis,325,Texas,1400000US48453032500,2020040448453032500
4/4/20 0:00,48453032700,1.4,1.4,54.9,54.7,Travis,327,Texas,1400000US48453032700,2020040448453032700
4/4/20 0:00,48453032800,1.3,1.3,53,52.3,Travis,328,Texas,1400000US48453032800,2020040448453032800
4/4/20 0:00,48453033000,1.2,1.2,47.9,47.8,Travis,330,Texas,1400000US48453033000,2020040448453033000
4/4/20 0:00,48453033100,2.1,2.1,54.4,54.2,Travis,331,Texas,1400000US48453033100,2020040448453033100
4/4/20 0:00,48453033300,1.6,1.6,59.6,59.5,Travis,333,Texas,1400000US48453033300,2020040448453033300
4/4/20 0:00,48453033400,2,1.7,52.3,52.1,Travis,334,Texas,1400000US48453033400,2020040448453033400
4/4/20 0:00,48453033600,1.4,1.4,49.6,49.1,Travis,336,Texas,1400000US48453033600,2020040448453033600
4/4/20 0:00,48453033800,1.5,1.5,63.3,63.3,Travis,338,Texas,1400000US48453033800,2020040448453033800
4/4/20 0:00,48453033900,1.7,1.7,50.8,50.8,Travis,339,Texas,1400000US48453033900,2020040448453033900
4/4/20 0:00,48453034100,0.6,0.6,41.3,41.2,Travis,341,Texas,1400000US48453034100,2020040448453034100
4/4/20 0:00,48453034200,0.7,0.7,38.9,38.8,Travis,342,Texas,1400000US48453034200,2020040448453034200
4/4/20 0:00,48453034400,1.2,1.2,36.1,36.1,Travis,344,Texas,1400000US48453034400,2020040448453034400
4/4/20 0:00,48453034500,0.6,0.6,70.4,70.3,Travis,345,Texas,1400000US48453034500,2020040448453034500
4/4/20 0:00,48453034700,1.3,1.3,50.1,50,Travis,347,Texas,1400000US48453034700,2020040448453034700
4/4/20 0:00,48453034800,1.8,1.8,52.8,52.6,Travis,348,Texas,1400000US48453034800,2020040448453034800
4/4/20 0:00,48453035000,1.7,1.6,49,49,Travis,350,Texas,1400000US48453035000,2020040448453035000
4/4/20 0:00,48453035100,1.2,1.1,45.2,45.1,Travis,351,Texas,1400000US48453035100,2020040448453035100
4/4/20 0:00,48453035300,1.3,1.3,32.4,32.2,Travis,353,Texas,1400000US48453035300,2020040448453035300
4/4/20 0:00,48453035400,1.5,1.4,44.2,44.1,Travis,354,Texas,1400000US48453035400,2020040448453035400
4/4/20 0:00,48453035500,2.5,2.5,58.9,58.9,Travis,355,Texas,1400000US48453035500,2020040448453035500
4/4/20 0:00,48453035600,0.9,0.8,37.6,37.6,Travis,356,Texas,1400000US48453035600,2020040448453035600
4/4/20 0:00,48453035700,2,2,59.6,59.6,Travis,357,Texas,1400000US48453035700,2020040448453035700
4/4/20 0:00,48453035800,1.5,1.5,42.2,42,Travis,358,Texas,1400000US48453035800,2020040448453035800
4/4/20 0:00,48453035900,1.7,1.6,35.1,34.7,Travis,359,Texas,1400000US48453035900,2020040448453035900
4/4/20 0:00,48453036000,1.5,1.5,50.1,50.1,Travis,360,Texas,1400000US48453036000,2020040448453036000
4/4/20 0:00,48453036100,2,2,47.9,47.8,Travis,361,Texas,1400000US48453036100,2020040448453036100
4/4/20 0:00,48453036200,2.2,2.2,46.4,46.4,Travis,362,Texas,1400000US48453036200,2020040448453036200
4/4/20 0:00,48453036300,1.2,1.2,31.2,30.9,Travis,363,Texas,1400000US48453036300,2020040448453036300
4/4/20 0:00,48453036400,0.5,0.5,14.8,14.8,Travis,364,Texas,1400000US48453036400,2020040448453036400
4/4/20 0:00,48453036500,1.5,1.5,50.9,50.8,Travis,365,Texas,1400000US48453036500,2020040448453036500
4/4/20 0:00,48453036600,1.3,1.3,42.7,42.6,Travis,366,Texas,1400000US48453036600,2020040448453036600
4/4/20 0:00,48453036700,1.6,1.6,63.4,63.4,Travis,367,Texas,1400000US48453036700,2020040448453036700
4/4/20 0:00,48453036800,1.4,1.4,63.5,63.5,Travis,368,Texas,1400000US48453036800,2020040448453036800
4/4/20 0:00,48453036900,1.6,1.6,62.8,62.4,Travis,369,Texas,1400000US48453036900,2020040448453036900
4/4/20 0:00,48453037000,1.1,1.1,41.7,41.6,Travis,370,Texas,1400000US48453037000,2020040448453037000
4/4/20 0:00,48453037100,0.6,0.6,69.4,69.4,Travis,371,Texas,1400000US48453037100,2020040448453037100
4/4/20 0:00,48453037200,1.7,1.7,55.3,55.3,Travis,372,Texas,1400000US48453037200,2020040448453037200
4/4/20 0:00,48453037300,0.8,0.8,22.2,22,Travis,373,Texas,1400000US48453037300,2020040448453037300
4/4/20 0:00,48453037400,0.5,0.5,19.7,19.6,Travis,374,Texas,1400000US48453037400,2020040448453037400
4/4/20 0:00,48453037600,1.3,1.3,33.7,33.6,Travis,376,Texas,1400000US48453037600,2020040448453037600
4/5/20 0:00,48453000102,1.1,1.1,59.1,59.1,Travis,1.02,Texas,1400000US48453000102,2020040548453000102
4/5/20 0:00,48453000205,0.8,0.8,45.2,45.1,Travis,2.05,Texas,1400000US48453000205,2020040548453000205
4/5/20 0:00,48453000304,0.7,0.7,48.7,48.5,Travis,3.04,Texas,1400000US48453000304,2020040548453000304
4/5/20 0:00,48453000308,0.6,0.6,52.4,51.6,Travis,3.08,Texas,1400000US48453000308,2020040548453000308
4/5/20 0:00,48453000401,0.7,0.7,46.1,46,Travis,4.01,Texas,1400000US48453000401,2020040548453000401
4/5/20 0:00,48453000601,0.4,0.4,27.5,27.5,Travis,6.01,Texas,1400000US48453000601,2020040548453000601
4/5/20 0:00,48453000607,0.5,0.5,26.2,26.2,Travis,6.07,Texas,1400000US48453000607,2020040548453000607
4/5/20 0:00,48453000801,0.3,0.3,34.7,20.9,Travis,8.01,Texas,1400000US48453000801,2020040548453000801
4/5/20 0:00,48453000804,0.7,0.7,39.9,39.1,Travis,8.04,Texas,1400000US48453000804,2020040548453000804
4/5/20 0:00,48453001000,0.7,0.7,37.3,36.6,Travis,10,Texas,1400000US48453001000,2020040548453001000
4/5/20 0:00,48453001605,1,1,47.2,47.1,Travis,16.05,Texas,1400000US48453001605,2020040548453001605
4/5/20 0:00,48453001911,0.9,0.9,40.4,40.3,Travis,19.11,Texas,1400000US48453001911,2020040548453001911
4/5/20 0:00,48453001914,0.7,0.7,54.6,54.3,Travis,19.14,Texas,1400000US48453001914,2020040548453001914
